it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc
0,Diesel,SUV,"40,000",Manual,3,3rd Owner,Maruti,Maruti Vitara Brezza,2018,4297,VDi,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"1,20,000",Manual,4,4th Owner,Hyundai,Hyundai Accent,2005,1426,GLE,"₹ 70,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,20,000",Manual,4,4th Owner,Maruti,Maruti Wagon R,2006,4333,VXI,"₹ 80,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"60,000",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2009,4339,LXI Minor,₹ 1.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"1,50,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2009,4228,ZDi,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Maruti,Maruti Alto 800,2019,6789,VXI BSIV,₹ 3.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"1,50,000",Manual,1,1st Owner,Renault,Renault Duster,2013,5068,110PS Diesel RxL,₹ 3.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"80,000",Manual,2,2nd Owner,Maruti,Maruti 800,2006,3887,Std,"₹ 45,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"1,00,000",Manual,2,2nd Owner,Tata,Tata New Safari,2009,2848,Dicor EX 4X2,₹ 1.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"50,000",Manual,1,1st Owner,Mahindra,Mahindra Bolero Power Plus,2019,6483,ZLX,₹ 8 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Hatchback,"50,000",Manual,3,3rd Owner,Chevrolet,Chevrolet Beat,2012,440,Diesel LS,₹ 1.22 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"60,000",Manual,2,2nd Owner,Hyundai,Hyundai i10,2008,1568,Magna,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Maruti,Maruti Alto 800,2020,7075,VXI BSVI,₹ 3.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"80,000",Manual,4,4th Owner,Maruti,Maruti 800,2003,3889,Std MPFi,"₹ 50,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"10,000",Manual,2,2nd Owner,Hyundai,Hyundai Venue,2022,7927,SX Opt Sport iMT,₹ 11 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Lpg,Sedan,"1,50,000",Manual,2,2nd Owner,Hyundai,Hyundai Accent,2009,1425,Executive LPG,₹ 1 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Coupe,"40,000",Automatic,4,4th Owner,BMW,BMW 6 Series,2006,285,650i Gran Coupe,₹ 7 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,50,000",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2009,4339,LXI Minor,₹ 1.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"60,000",Manual,1,1st Owner,Tata,Tata Nexon,2019,5994,1.2 Revotron XZ Plus,₹ 8 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,MUV,"30,000",Manual,1,1st Owner,Renault,Renault Triber,2021,7420,RXT BSVI,₹ 7.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"1,20,000",Manual,2,2nd Owner,Honda,Honda City,2009,1245,1.5 S MT,₹ 2.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"50,000",Automatic,1,1st Owner,Tata,Tata Nexon,2021,7990,XMA AMT S BSVI,₹ 9.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Hatchback,"1,50,000",Manual,2,2nd Owner,Maruti,Maruti Swift,2014,4163,LDI BSIV,₹ 3.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,50,000",Manual,2,2nd Owner,Maruti,Maruti Zen Estilo,2007,4396,LXI BSIII,"₹ 90,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"10,000",Manual,1,1st Owner,Maruti,Maruti Alto 800,2022,7073,LXI,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"30,000",Manual,1,1st Owner,Kia,Kia Seltos,2021,7107,HTX G,₹ 14.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"60,000",Manual,2,2nd Owner,Maruti,Maruti Baleno,2018,3969,1.2 Zeta,₹ 5.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"60,000",Manual,2,2nd Owner,Maruti,Maruti Baleno,2018,3969,1.2 Zeta,₹ 5.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Maruti,Maruti Alto 800,2018,3921,LXI,₹ 2.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Celerio,2014,3979,VXI,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"70,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2013,3822,W6 2WD,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"1,50,000",Manual,1,1st Owner,Maruti,Maruti SX4 S Cross,2017,6027,Alpha DDiS 200 SH,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Tata,Tata Nano,2016,2820,Twist XT,₹ 1.42 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"70,000",Manual,1,1st Owner,Mahindra,Mahindra KUV 100,2016,3566,mFALCON G80 K4 Plus,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Swift,2021,8379,ZXI BSVI,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,20,000",Manual,3,3rd Owner,Maruti,Maruti Swift,2006,5318,1.3 LXI,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"60,000",Manual,2,2nd Owner,Tata,Tata Tigor,2019,5676,1.2 Revotron XZ,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,50,000",Automatic,4,4th Owner,Maruti,Maruti A-Star,2010,3896,AT VXI,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"90,000",Manual,2,2nd Owner,Tata,Tata Indigo,2011,2739,CR4,₹ 1.61 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"10,000",Manual,2,2nd Owner,Honda,Honda WR-V,2023,7895,VX,₹ 10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Tata,Tata Tiago,2020,7376,XZ,₹ 5.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"90,000",Manual,2,2nd Owner,Mahindra,Mahindra TUV 300,2016,5465,mHAWK100 T8 Dual Tone,₹ 7.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,MUV,"30,000",Manual,1,1st Owner,Renault,Renault Triber,2021,7421,RXZ BSVI,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Alto K10,2013,3958,2010-2014 VXI,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"1,50,000",Manual,1,1st Owner,Renault,Renault Duster,2013,5052,110PS Diesel RxZ,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Lpg,Hatchback,"1,20,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2017,1580,Sportz 1.1L LPG,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,00,000",Manual,3,3rd Owner,Maruti,Maruti Alto,2012,3903,LXi,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"90,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2016,4209,VDI,₹ 4.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"70,000",Manual,4,4th Owner,Maruti,Maruti 800,2004,3889,Std MPFi,"₹ 40,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"1,50,000",Manual,1,1st Owner,Chevrolet,Chevrolet Sail,2017,545,1.3 Base,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2005,4335,LX,₹ 1 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Maruti,Maruti Baleno RS,2019,6370,1.0 Petrol,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,MUV,"1,00,000",Manual,2,2nd Owner,Maruti,Maruti Ertiga,2017,4043,SHVS VDI,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"10,000",Manual,1,1st Owner,Maruti,Maruti Alto 800,2022,7075,VXI BSVI,₹ 4.56 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"1,20,000",Manual,1,1st Owner,Renault,Renault Duster,2013,5068,110PS Diesel RxL,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2015,4209,VDI,₹ 3.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"1,20,000",Manual,2,2nd Owner,Mahindra,Mahindra Bolero,2005,3478,DI NON AC BS III SILVER,₹ 3.05 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"1,50,000",Manual,2,2nd Owner,Hyundai,Hyundai Verna,2012,1821,1.6 SX CRDi (O),₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"1,50,000",Manual,1,1st Owner,Honda,Honda Amaze,2016,1162,E i-Dtech,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,20,000",Manual,2,2nd Owner,Hyundai,Hyundai EON,2017,1502,Era Plus,₹ 2.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"20,000",Manual,2,2nd Owner,Tata,Tata Altroz,2021,8277,XZ Plus BSVI,₹ 7.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,MUV,"1,00,000",Manual,2,2nd Owner,Toyota,Toyota Innova,2009,2302,2.5 V Diesel 7-seater,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"30,000",Manual,1,1st Owner,Volkswagen,Volkswagen Vento,2014,2008,Petrol Highline,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Hatchback,"1,20,000",Manual,2,2nd Owner,Nissan,Nissan Micra,2016,3292,Diesel XE,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"90,000",Manual,3,3rd Owner,Chevrolet,Chevrolet Beat,2011,438,LT,₹ 1.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"10,000",Manual,1,1st Owner,Maruti,Maruti Swift,2023,8379,ZXI BSVI,₹ 6.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"30,000",Manual,1,1st Owner,Hyundai,Hyundai Aura,2021,7327,S,₹ 6.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"1,50,000",Manual,1,1st Owner,Renault,Renault Duster,2012,5058,85PS Diesel RxL Optional with Nav,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"40,000",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2015,3943,LXI,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"1,20,000",Manual,3,3rd Owner,Tata,Tata Zest,2017,3013,Quadrajet 1.3 75PS XE,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Hyundai,Hyundai EON,2017,1502,Era Plus,₹ 2.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"10,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2023,8153,Sportz BSVI,₹ 8.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"1,50,000",Manual,1,1st Owner,Ford,Ford Ecosport,2014,908,1.5 DV5 MT Titanium,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"70,000",Manual,2,2nd Owner,Chevrolet,Chevrolet Cruze,2013,481,LTZ,₹ 3.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"80,000",Manual,1,1st Owner,Honda,Honda City,2015,1284,i DTEC SV,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Renault,Renault KWID,2017,5094,RXT,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Tata,Tata Indica,2011,2608,Aqua 1.3 Quadrajet (ABS),₹ 2.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"70,000",Manual,3,3rd Owner,Maruti,Maruti Alto,2009,3903,LXi,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"90,000",Manual,2,2nd Owner,Hyundai,Hyundai i10,2012,1568,Magna,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,20,000",Manual,1,1st Owner,Maruti,Maruti Zen,2001,4380,LXi - BS III,"₹ 40,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2017,4310,VXI BS IV,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"70,000",Automatic,1,1st Owner,Maruti,Maruti Wagon R,2015,4319,AMT VXI,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Hyundai,Hyundai EON,2015,1502,Era Plus,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"80,000",Manual,1,1st Owner,Toyota,Toyota Etios,2011,2190,G,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2012,4349,LXI BS IV,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Hatchback,"1,20,000",Manual,4,4th Owner,Ford,Ford Figo,2011,1034,Diesel Titanium,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Hatchback,"1,50,000",Manual,3,3rd Owner,Maruti,Maruti Ritz,2009,4151,LDi,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Hatchback,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Ritz,2013,4139,VDi,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"40,000",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2015,3943,LXI,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"40,000",Manual,2,2nd Owner,Datsun,Datsun RediGO,2020,7843,A,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"40,000",Manual,1,1st Owner,Hyundai,Hyundai Venue,2021,6945,SX Turbo BSIV,₹ 10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"70,000",Manual,2,2nd Owner,Nissan,Nissan Micra Active,2013,6540,XV Petrol,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"1,20,000",Automatic,2,2nd Owner,Honda,Honda City,2013,1255,1.5 S AT,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,50,000",Manual,2,2nd Owner,Maruti,Maruti Zen Estilo,2010,4402,VXI BSIV,₹ 1 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"1,00,000",Manual,3,3rd Owner,Honda,Honda City,2015,1286,i DTEC V,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
